SaleID,CustomerID,ProductID,StoreID,SaleDate,Quantity,UnitPrice,Discount,OrderStatus,PaymentMethod
S0012538,C00133,P0079,ST011,3/12/2025,10,388,0.2,completed,Bank Transfer
S0017081,C00556,P0052, ST015 ,7/13/2026,1,807,0.1,Returned,Mobile Money
S0011659,C00509,P0079,ST003,2/26/2025,1,1034,0.1,Completed,Card
S0016779,C00594,P0079,ST014,7/21/2025,6,1287,0,Completed,Card
S0017319,C00564,P0079,ST018,9/24/2025,1,994,0.15,Returned,Card
S0018922,C00216,P0079,ST015,9/15/2025,2,344,0.05,Pending,Cash
S0010891,C00228,P0079,ST015,9/24/2025,3,1232,0.1,Cancelled,Card
S0012093,C00984,P0079,ST019,9/5/2025,5,1391,0.15,completed,Mobile Money
S0011431,C00039,P0001,ST008,3/26/2025,3,1160,0.05,completed,Card
S0018425,C00183,P0079,ST001,10/8/2025,4,924,0,Returned,Cash
S0017740,C00678,P0052,ST010,7/12/2025,1,195,0.1,Pending,Bank Transfer
S0015458,C00031,P0079,ST013,11/16/2025,1,210,0,completed,Cash
S0017537,C00550,P0079,ST008,12/3/2025,6,454,0.15,Pending,Cash
S0016235,C00596,P0052,ST008,11/20/2025,7,1189,0.15,Pending,Mobile Money
S0017852,C00414,P0052,ST004,7/13/2026,2,733,0.2,Returned,Card
S0011570,C00303,P0001,ST006,3/16/2026,8,120,0.05,Returned,Bank Transfer
S0012178,C00825,P0001,ST009,6/29/2026,8,704,0.05,completed,Cash
S0011178,C00817,P0001,ST013,5/9/2025,4,1088,0.15,Cancelled,Mobile Money
S0017727,C00666,P0001,ST017,4/28/2026,5,96,0.1,Cancelled,Mobile Money
S0013427,C00554,P0079,ST006,11/1/2025,10,749,0,Pending,Bank Transfer
S0015051,C00826,P0079,ST017,7/15/2026,9,290,0.05,Cancelled,Mobile Money
S0012033,C00818,P0001,ST013,1/29/2026,7,1411,0.2,completed,Mobile Money
S0013820,C00824,P0052,ST017,7/25/2025,1,343,0.1,completed,Cash
S0016378,C00781,P0001,ST020,5/5/2025,10,1471,0.1,Pending,Bank Transfer
S0012586,C00163,P0001,ST002,3/30/2026,1,1029,0.05,completed,Cash
S0010071,C00389,P0001,ST013,5/6/2026,2,1391,0,Cancelled,Cash
S0016344,C00685,P0079,ST010,1/8/2026,1,1287,0,Cancelled,Mobile Money
S0019817,C00354,P0052,ST011,5/28/2026,4,565,0.15,Cancelled,Cash
S0015173,,P0052,ST003,1/10/2026,1,599,0,Returned,Bank Transfer
S0018086,C00390,P0001,ST017,7/5/2025,3,357,0.05,Cancelled,Card
S0010655,C00920,P0079,ST010,9/11/2025,10,790,0.2,Returned,Bank Transfer
S0016624,C00170,P0079,ST010,8/12/2025,5,496,0.05,Cancelled,Bank Transfer
S0019723,C00132,P0001,ST011,6/20/2026,1,463,0.05,Pending,Bank Transfer
S0014114,C00331,P0001,ST009,4/6/2025,6,728,0,Returned,Cash
S0011702,C00207,P0079,ST011,6/29/2025,4,159,0.15,Completed,Mobile Money
S0013857,C00088,P0052,ST011,7/9/2025,9,796,0.2,completed,Cash
S0013998,C00497,P0001,ST010,1/14/2025,10,1058,0.05,Returned,Mobile Money
S0010937,C00681,P0052,ST008,1/1/2025,8,1465,0,Completed,Mobile Money
S0013837,C00029,P0001,ST010,3/15/2026,10,776,0.1,Completed,Mobile Money
S0016032,C00278,P0001,ST006,5/1/2026,2,1406,0.15,Returned,Mobile Money
S0015781,C00247,P0001,ST018,5/29/2026,4,959,0.05,completed,Cash
S0016639,C00791,P0079,ST007,11/14/2025,3,1068,0.1,Pending,Cash
S0011478,C00292,P0052,ST018,2/13/2026,5,250,0.1,Completed,Card
S0013024,C00985,P0001, ST011 ,9/14/2025,4,526,0.15,Returned,Mobile Money
S0012826,C00531,P0052,ST006,2/22/2025,8,962,0.15,Pending,Bank Transfer
S0018143,C00382,P0052,ST018,4/15/2026,4,1394,0,Pending,Bank Transfer
S0012568,C00417,P0079,ST007,2/15/2025,7,626,0.15,Completed,Mobile Money
S0017893,C00131,P0052,ST008,3/30/2026,8,1026,0.2,Pending,Bank Transfer
S0014586,C00060,P0052,ST013,5/2/2025,9,15,0.2,Returned,Mobile Money
S0016346,C00909,P0052,ST020,8/24/2025,9,235,0.05,Cancelled,Mobile Money
S0013379,C00089,P0001,ST012,5/5/2026,6,180,0,completed,Mobile Money
S0019502,C00120,P0001,ST017,4/6/2025,3,1121,0.05,completed,Bank Transfer
S0017644,C00835,P0052,ST010,5/26/2025,6,124,0,Cancelled,Bank Transfer
S0018827,C00922,P0052,ST005,3/25/2025,5,1254,0.05,Returned,Card
S0013011,C00297,P0052,ST017,8/7/2025,1,427,0.2,Pending,Bank Transfer
S0010136,C00558,P0079,ST013,8/18/2025,10,1229,0.2,Completed,Card
S0012976,C00085,P0052,ST013,9/17/2025,2,1087,0.1,Pending,Cash
S0018677,C00696,P0052,ST011,2/25/2026,5,1344,0.1,Pending,Mobile Money
S0017046,C00852,P0079,ST014,4/19/2025,4,995,0.05,Completed,Bank Transfer
S0016166,C00912,P0052,ST001,9/19/2025,7,939,0,Cancelled,Card
S0012287,C00406,P0052,ST020,7/7/2025,1,688,0,Returned,Card
S0018477, C00313 ,P0001,ST018,7/25/2026,10,992,0.1,Completed,Cash
S0011481,C00280,P0001,ST009,3/18/2025,9,340,0.15,Pending,Cash
S0017980,C00964,P0052,ST003,7/9/2026,7,383,0.2,Pending,Mobile Money
S0019732,C00814,P0001,ST009,3/28/2025,1,9,0.15,Pending,Cash
S0015304,C00938,P0001,ST014,4/6/2026,10,645,0.15,completed,Mobile Money
S0010792,C00086,P0052,ST008,6/18/2026,7,377,0.2,Cancelled,Card
S0018877,C00407,P0052,ST011,3/24/2026,5,1341,0.15,Cancelled,Mobile Money
S0015979,C00368,P0052,ST011,2/15/2026,6,1157,0.2,completed,Mobile Money
S0011090,C00108,P0052,ST005,10/8/2025,1,799,0,Completed,Mobile Money
S0017094,C00072,P0001,ST011,2/24/2025,4,57,0,completed,Card
S0018623,C00376,P0052,ST008,2/1/2026,1,955,0,Returned,Cash
S0014996,C00630,P0001,ST020,5/11/2025,1,154,0,Completed,Bank Transfer
S0012853,C00917,P0052,ST004,9/29/2025,3,1019,0.1,Returned,Cash
S0010678,C00367,P0001,ST001,7/29/2025,4,368,0.05,Completed,Card
S0015424,C00055,P0052,ST009,2/21/2026,1,418,0.15,Completed,Mobile Money
S0011023,C00679,P0052,ST017,3/28/2026,9,486,0.05,Completed,Card
S0015919,C00889,P0052,ST006,5/2/2026,8,645,0,Cancelled,Card
S0014659,C00876,P0052,ST003,9/28/2025,3,120,0,Cancelled,Card
S0018248,C00899,P0052,ST005,1/14/2025,2,915,0.1,Pending,Cash
S0016921,C00647,P0052,ST004,3/7/2025,8,622,0.05,Cancelled,Bank Transfer
S0015606,C00950,P0052,ST002,3/8/2025,3,1455,0.05,Pending,Bank Transfer
S0014942,C00462,P0052,ST007,5/28/2025,1,1353,0.05,Pending,Card
S0016458,C00563,P0052,ST020,8/17/2025,8,781,0,completed,Bank Transfer
S0017456,C00246,P0001,ST017,1/22/2025,3,199,0.15,Returned,Card
S0010231,C00692,P0001,ST012,2/16/2025,4,213,0,Completed,Cash
S0019785,C00955,P0052,ST005,9/27/2025,10,586,0.15,Cancelled,Card
S0016249,C00048,P0052,ST010,11/25/2025,2,1076,0.1,Pending,Mobile Money
S0017627,C00117,P0052,ST013,6/25/2025,9,320,0.05,Completed,Mobile Money
S0013969,C00697,P0052,ST011,3/15/2026,7,302,0.05,Cancelled,Card
S0013362,C00171,P0052,ST002,8/17/2025,9,284,0.2,Completed,Cash
S0019786,C00492,P0052,ST019,3/26/2025,7,1255,0.05,completed,Mobile Money
S0012363,C00646,P0052,ST003,5/28/2026,10,1052,0.05,Cancelled,Card
S0016180,C00192,P0001,ST020,3/27/2025,6,760,0.15,completed,Bank Transfer
S0014973,C00162,P0001,ST008,11/20/2025,7,188,0.05,completed,Card
S0012237,C00025,P0052,ST013,1/9/2026,3,17,0.15,Returned,Card
S0013705,C00099,P0052,ST005,5/26/2025,7,554,0.15,Pending,Card
S0010765,C00674,P0052,ST001,5/14/2026,10,1062,0,Pending,Cash
S0018629,C00265,P0001,ST016,6/18/2026,10,774,0.2,Pending,Cash
S0013751,C00848,P0001,ST015,3/31/2025,7,233,0.1,Pending,Mobile Money
S0019427,C00631,P0052,ST003,12/2/2025,3,275,0.15,Cancelled,Bank Transfer
S0016124,C00646,P0001,ST020,6/24/2026,4,1112,0.15,Cancelled,Mobile Money
S0018190,C00224,P0052,ST012,2/25/2025,9,392,0.2,Completed,Mobile Money
S0013774,C00061,P0052,ST020,4/17/2025,4,1113,0,Pending,Mobile Money
S0016734,C00906,P0083,ST007,3/3/2025,6,776,0.05,Completed,Cash
S0016245,C00532,P0083,ST017,4/29/2025,9,588,0.15,Completed,Cash
S0017505,C00350,P0083,ST004,4/23/2026,1,396,0.15,Completed,Mobile Money
S0018004,C00303,P0083,ST003,3/22/2025,7,757,0.15,Completed,Bank Transfer
S0012123,C00002,P0083,ST014,12/6/2025,9,452,0.1,Completed,Mobile Money
S0017623,C00087,P0083,ST009,7/3/2025,9,278,0.15,Pending,Card
S0015515,C00777,P0083,ST001,8/8/2025,3,386,0.15,completed,Card
S0010622,C00740,P0083,ST015,4/30/2025,3,1109,0.1,Cancelled,Mobile Money
S0010711,C00573,P0083,ST019,8/31/2025,9,1329,0.2,Completed,Card
S0014747,C00791,P0083,ST013,3/17/2025,4,1089,0.1,Returned,Card
S0017124,C00294,P0083,ST012,11/22/2025,8,1494,0.05,Completed,Card
S0013615,C00220,P0083,ST009,3/6/2026,4,820,0.1,Returned,Cash
S0010802,C00255,P0083,ST007,6/10/2026,3,737,0,Pending,Bank Transfer
S0015471,C00346,P0083,ST003,5/10/2026,5,1464,0.05,Pending,Bank Transfer
S0013663,C00195,P0083,ST017,5/16/2026,4,486,0.05,Completed,Bank Transfer
S0014870,C00406,P0083,ST015,5/25/2025,1,1315,0.15,completed,Bank Transfer
S0018383,C00406,P0083,ST014,6/28/2025,10,598,0.15,Completed,Card
S0014522,C00619,P0083,ST020,6/1/2026,4,486,0.2,Completed,Card
S0016076,C00419,P0083,ST020,4/20/2026,8,918,0.1,completed,Mobile Money
S0016703,C00155,P0083,ST005,7/17/2025,1,1330,0.15,Pending,Bank Transfer
S0016546,C00054,P0083,ST016,4/30/2026,1,116,0.15,Returned,Mobile Money
S0015777,C00407,P0083,ST005,2/5/2025,5,104,0.1,Cancelled,Bank Transfer
S0016040,C00965,P0083,ST011,8/22/2025,7,125,0.05,Completed,Cash
S0012691,C00752,P0083,ST012,10/29/2025,8,84,0.2,Cancelled,Cash
S0016833,C00581,P0083,ST009,4/7/2025,9,956,0.15,Completed,Card
S0017732,C00642,P0083,ST001,5/21/2025,4,570,0,Returned,Card
S0012002,C00853,P0083,ST012,1/4/2026,7,217,0.15,Cancelled,Cash
S0016969,C00168,P0083,ST019,3/1/2026,10,1349,0.05,Returned,Cash
S0013808,C00510,P0083,ST001,4/14/2025,4,1137,0.05,completed,Mobile Money
S0010820,C00769,P0083,ST012,7/12/2026,10,464,0.15,completed,Card
S0012606,C00347,P0083,ST017,6/2/2025,9,410,0.2,completed,Card
S0013994,C00480,P0083,ST011,1/6/2025,9,477,0.05,Returned,Bank Transfer
S0016596,C00876,P0083,ST019,2/12/2026,2,36,0.15,Returned,Mobile Money
S0015102,C00357,P0083,ST001,1/13/2026,7,702,0,completed,Mobile Money
S0014835,C00048,P0083,ST011,10/21/2025,6,593,0.1,Cancelled,Bank Transfer
S0012310,C00770,P0083,ST008,12/10/2025,3,1056,0.1,Pending,Cash
S0014631,C00067,P0083,ST017,10/8/2025,8,512,0.05,Completed,Bank Transfer
S0014479,C00775,P0083,ST005,11/13/2025,3,391,0.1,Pending,Cash
S0014422,C00398,P0083,ST013,2/3/2026,3,1397,0.2,Cancelled,Mobile Money
S0015834,C00825,P0083,ST019,7/8/2025,6,128,0.15,Pending,Bank Transfer
S0015836,C00976,P0083,ST003,3/18/2026,8,49,0.15,Completed,Bank Transfer
S0015866,C00222,P0083,ST010,12/27/2025,7,1075,0.05,Completed,Mobile Money
S0016684,C00270,P0083,ST011,2/17/2026,10,776,0.2,Returned,Cash
S0014824,C00720,P0083,ST010,3/31/2025,7,1331,0,Pending,Card
S0010519,C00965,P0083,ST019,8/31/2025,9,760,0.1,Pending,Card
S0012068,C00243,P0083,ST014,4/15/2026,10,315,0.15,completed,Mobile Money
S0016084,C00243,P0083,ST006,8/20/2025,6,437,0.1,Returned,Card
S0019947,C00242,P0083,ST014,7/23/2026,7,133,0.1,completed,Cash
S0019449,C00182,P0083,ST005,9/22/2025,6,303,0.15,Completed,Bank Transfer
S0017068,C00764,P0083,ST017,4/1/2025,4,977,0.1,completed,Cash
S0013086,C00224,P0083,ST009,4/20/2026,2,615,0.1,Pending,Cash
S0019953,C00756,P0083,ST003,1/3/2026,5,40,0.2,Returned,Mobile Money
S0013944,C00327,P0083,ST003,1/11/2025,1,1136,0.1,Cancelled,Card
S0018731,C00342,P0083,ST007,5/16/2025,3,284,0,Cancelled,Card
S0016080,C00750,P0083,ST007,10/25/2025,1,1314,0.2,Cancelled,Bank Transfer
S0010049,C00442,P0083,ST011,8/17/2025,6,496,0.15,Pending,Card
S0017802,C00025,P0083,ST015,6/5/2026,9,582,0.1,Completed,Card
S0010516,C00131,P0083,ST011,6/10/2025,9,17,0.15,completed,Cash
S0011177,C00990,P0083,ST005,5/2/2025,6,1093,0.15,Returned,Bank Transfer
S0016844,C00827,P0083,ST006,1/2/2025,7,663,0.1,Returned,Card
S0018825,C00067,P0083,ST005,3/6/2025,7,1385,0,Cancelled,Cash
S0016382,C00107,P0083,ST011,1/1/2026,6,888,0,completed,Mobile Money
S0017254,C00150,P0083,ST014,5/20/2025,3,1207,0.2,Pending,Card
S0013014,C00937,P0026,ST004,10/16/2025,10,141,0.1,Returned,Card
S0017420,C00542,P0026,ST019,1/28/2026,2,987,0.05,completed,Mobile Money
S0018270,C00861,P0026,ST007,1/11/2026,2,843,0.2,Pending,Mobile Money
S0016104,C00887,P0026,ST002,3/31/2025,1,394,0.1,Pending,Mobile Money
S0017711,C00322,P0026,ST002,4/10/2025,6,1291,0.1,completed,Bank Transfer
S0014518,C00028,P0026,ST011,4/27/2025,2,1096,0.1,Completed,Cash
S0017179,C00026,P0026,ST015,4/15/2025,1,555,0,Cancelled,Mobile Money
S0016125,C00583,P0026,ST001,10/3/2025,1,849,0.15,Pending,Bank Transfer
S0015188,C00514,P0026,ST014,3/25/2026,10,941,0.05,Cancelled,Bank Transfer
S0012201,C00656,P0026,ST005,6/26/2025,10,1236,0,Completed,Mobile Money
S0010659,C00717,P0026,ST013,3/7/2025,7,380,0.2,Returned,Card
S0019273,C00134,P0026,ST007,3/6/2026,4,786,0.2,Completed,Mobile Money
S0020031,C00894,P0026,ST018,2/8/2026,7,1293,0.05,Pending,Card
S0011747,C00779,P0026,ST006,5/4/2025,5,1373,0.2,Returned,Bank Transfer
S0010126,C00484,P0026,ST011,9/3/2025,7,493,0,Pending,Bank Transfer
S0013188,C00401,P0026,ST018,5/13/2025,2,888,0,completed,Card
S0012942,C00552,P0026,ST005,7/15/2025,4,1310,0.15,Cancelled,Card
S0019733,C00449,P0026,ST016,5/29/2025,5,574,0.05,Completed,Mobile Money
S0018291,C00720,P0026,ST007,4/29/2026,3,478,0,Returned,Cash
S0011149,C00183,P0026,ST006,1/28/2025,5,1041,0.15,Cancelled,Bank Transfer
S0011540,C00124,P0026,ST013,8/29/2025,7,1250,0.2,Returned,Bank Transfer
S0010860,C00739,P0026,ST004,1/31/2026,10,853,0.05,Returned,Cash
S0015639,C00076,P0026,ST018,5/30/2025,3,677,0.1,Completed,Cash
S0011697,C00866,P0026,ST011,5/5/2025,5,1301,0.1,Pending,Bank Transfer
S0016869,C00470,P0026,ST009,5/13/2025,6,1271,0.1,Completed,Bank Transfer
S0015493,C00616,P0026,ST012,6/5/2025,6,548,0.05,Returned,Card
S0019592,C00076,P0026,ST004,5/9/2025,5,1086,0.05,Completed,Cash
S0019555,C00934,P0026,ST020,1/29/2025,2,1050,0.15,Pending,Card
S0018490,C00340,P0026,ST011,11/22/2025,5,1224,0,Pending,Cash
S0015790,C00347,P0026,ST003,1/6/2026,7,1190,0.05,completed,Mobile Money
S0010078,C00858,P0026,ST015,4/26/2026,9,206,0,Cancelled,Bank Transfer
S0012808,C00831,P0026,ST019,4/12/2025,6,484,0,Cancelled,Card
S0018976,C00824,P0026,ST013,2/22/2025,2,1475,0.2,Cancelled,Mobile Money
S0010229,C00835,P0026,ST006,6/14/2026,4,1436,0.15,Completed,Cash
S0016448,C00964,P0026,ST018,6/8/2026,8,509,0.15,Cancelled,Mobile Money
S0016081,C00782,P0026,ST013,7/28/2025,6,884,0.1,completed,Bank Transfer
S0012762,C00075,P0026,ST003,3/3/2026,1,1148,0.2,completed,Cash
S0019944,C00883,P0026,ST008,3/26/2026,5,1209,0.15,completed,Cash
S0019381,C00296,P0026,ST011,2/23/2025,7,278,0.1,Pending,Cash
S0017970,C00495,P0026,ST006,12/8/2025,5,36,0.15,Pending,Bank Transfer
S0019826,C00828,P0012,ST001,12/15/2025,5,557,0,Completed,Bank Transfer
S0014674,C00002,P0012,ST002,3/14/2025,2,622,0.2,Cancelled,Cash
S0017241,C00879,P0026,ST018,5/25/2025,9,1403,0,Pending,Cash
S0018760,C00290,P0026,ST015,10/2/2025,7,256,0.05,Pending,Cash
S0017093,C00725,P0026,ST015,11/6/2025,4,28,0.2,Cancelled,Card
S0018221,C00259,P0026,ST003,2/28/2025,9,1178,0.15,Completed,Card
S0011368,C00298,P0026,ST004,2/10/2025,9,68,0.05,Completed,Mobile Money
S0016825,C00061,P0012,ST014,5/14/2026,3,752,0.2,Cancelled,Bank Transfer
S0016612,C00801,P0012,ST005,1/4/2026,5,547,0.15,Pending,Card
S0017663,C00416,P0012,ST015,7/20/2025,4,1194,0.1,Returned,Bank Transfer
S0011975,C00415,P0012,ST008,3/29/2025,6,1310,0,Cancelled,Cash
S0015250,C00185,P0012,ST014,4/12/2025,4,576,0.2,Pending,Bank Transfer
S0010782,C00511,P0012,ST014,12/1/2025,5,571,0.2,Completed,Mobile Money
S0017296,C00882,P0012,ST016,3/14/2026,6,1087,0.1,Returned,Bank Transfer
S0019197,C00584,P0012,ST018,9/16/2025,1,159,0.2,Pending,Bank Transfer
S0013092,C00055,P0012,ST013,5/10/2025,6,1427,0.2,Cancelled,Cash
S0015977,C00505,P0012,ST007,5/14/2025,10,55,0.15,Completed,Card
S0019444,C00230,P0012,ST003,4/24/2026,5,378,0.05,Cancelled,Bank Transfer
S0017774,C00770,P0012,ST999,12/25/2025,7,727,0.05,Completed,Card
S0017488,C00250,P0012,ST008,7/20/2025,2,116,0.15,Pending,Mobile Money
S0017077,C00231,P0012,ST012,5/2/2025,1,716,0,completed,Bank Transfer
S0011759,C00211,P0012,ST010,1/2/2026,7,678,0.1,Cancelled,Cash
S0015801,C00495,P0012,ST013,2/4/2025,6,8,0.15,Cancelled,Card
S0012601,C00173,P0012,ST011,7/21/2025,9,1001,0.1,completed,Card
S0013071,C00295,P0012,ST016,11/15/2025,3,1197,0.05,Completed,Card
S0014324,C00612,P0012,ST017,10/21/2025,3,465,0.15,Pending,Bank Transfer
S0017594,C00934,P0012,ST018,4/26/2025,1,650,0.05,Returned,Card
S0018385,C00583,P0012,ST013,1/6/2025,7,1009,0.15,completed,Cash
S0015099,C00157,P0012,ST010,6/24/2025,9,1381,0.05,Returned,Mobile Money
S0013400,C00409,P0012,ST010,12/28/2025,10,692,0.2,Cancelled,Mobile Money
S0016872,C00931,P0012,ST005,6/29/2025,1,999,0,Returned,Mobile Money
S0011395,C00239,P0012,ST004,4/23/2025,4,1112,0.1,completed,Cash
S0017424,C00175,P0012,ST011,5/25/2025,6,851,0.1,Returned,Cash
S0018884,C00085,P0012,ST011,3/20/2026,5,40,0.1,Returned,Mobile Money
S0017728,C00156,P0012,ST014,3/10/2026,8,381,0.05,Pending,Mobile Money
S0016823,C00638,P0012,ST007,7/10/2026,8,195,0.1,Completed,Mobile Money
S0017814,C00275,P0012,ST012,4/3/2025,6,394,0.15,Pending,Cash
S0016959,C00465,P0012,ST001,7/3/2025,2,1338,0.05,Cancelled,Card
S0018336,C00514,P0012,ST003,6/2/2026,2,403,0.1,Cancelled,Card
S0019680,C00650,P0012,ST008,2/21/2026,9,1016,0.15,Completed,Card
S0010582,C00265,P0012,ST018,3/14/2025,5,40,0.1,Pending,Cash
S0013058,C00946,P0012,ST002,2/21/2025,9,1082,0.05,Pending,Mobile Money
S0011382,C00618,P0012,ST020,7/6/2025,4,1199,0.1,Pending,Cash
S0016793,C00284,P0012,ST010,12/22/2025,8,1317,0.05,Cancelled,Mobile Money
S0010434,C00386,P0012,ST001,8/1/2025,7,926,0.2,Returned,Mobile Money
S0018458,C00961,P0012,ST017,2/2/2026,3,1412,0.2,Completed,Mobile Money
S0016651,C00699,P0012,ST020,11/19/2025,9,1271,0.2,Cancelled,Cash
S0010442,C00978,P0012,ST006,11/14/2025,2,615,0,Pending,Bank Transfer
S0016749,C00285,P0012,ST001,2/12/2025,7,1486,0.2,Pending,Bank Transfer
S0019248,C00773,P0012,ST019,3/11/2025,10,745,0.1,completed,Cash
S0013512,C00662,P0012,ST014,6/4/2026,8,22,0.15,completed,Cash
S0015689,C00674,P0012,ST007,11/19/2025,6,759,0,Pending,Mobile Money
S0010352,C00989,P0166,ST005,12/1/2025,2,1244,0.2,completed,Bank Transfer
S0019319,C00999,P0166,ST008,1/16/2025,5,49,0,Cancelled,Cash
S0019649,C00563,P0166,ST016,6/14/2026,8,444,0.2,Cancelled,Cash
S0013610,C00683,P0166,ST001,11/16/2025,8,504,0,Returned,Card
S0019740,C00565,P0166,ST010,1/22/2025,1,1156,0.1,Cancelled,Card
S0013352,C00206,P0166,ST009,4/26/2026,4,96,0.1,Pending,Bank Transfer
S0015680,C00436,P0166,ST009,2/15/2025,3,186,0,completed,Cash
S0017987,C00640,P0166,ST002,6/3/2025,9,404,0,completed,Card
S0011010,C00921,P0166,ST008,3/24/2026,9,55,0.05,Returned,Cash
S0017654,C00996,P0166,ST001,8/30/2025,3,540,0.2,Cancelled,Bank Transfer
S0013745,C00399,P0166,ST004,5/16/2025,7,221,0.05,Returned,Mobile Money
S0015347,C00080,P0166,ST017,2/27/2025,5,130,0.15,Pending,Bank Transfer
S0019776,C00746,P0166,ST014,10/27/2025,2,835,0,Completed,Card
S0017168,C00274,P0166,ST005,3/11/2026,3,1170,0.1,Completed,Mobile Money
S0013482,C00141,P0166,ST019,5/22/2026,10,414,0.15,Returned,Card
S0019233,C00395,P0166,ST018,8/19/2025,9,143,0,Cancelled,Mobile Money
S0013803,C00475,P0166,ST017,1/28/2026,1,1365,0.05,Pending,Bank Transfer
S0014530,C00584,P0166,ST019,12/3/2025,1,217,0.15,Completed,Bank Transfer
S0010201,C00837,P0166,ST010,7/17/2025,1,1481,0.2,Pending,Cash
S0010477,C00528,P0166,ST019,6/10/2025,1,1259,0.15,Pending,Bank Transfer
S0013886,C00824,P0166,ST010,3/17/2026,5,614,0.15,Pending,Mobile Money
S0017017,C00099,P0166,ST011,5/11/2026,6,433,0.1,Cancelled,Bank Transfer
S0016168,C00244,P0166,ST011,10/8/2025,2,1177,0.1,Pending,Cash
S0015604,C00589,P0166,ST006,1/8/2026,9,974,0.1,Completed,Mobile Money
S0018598,C00935,P0166,ST005,2/16/2026,3,1367,0.15,Completed,Card
S0019026,C00436,P0166,ST006,5/21/2026,10,794,0.2,Cancelled,Bank Transfer
S0019969,C00063,P0166,ST002,8/25/2025,7,589,0.2,Returned,Mobile Money
S0010917,C00128,P0166,ST014,10/18/2025,5,1057,0.1,Returned,Cash
S0013619,C00998,P0166,ST004,5/4/2025,1,145,0.2,Completed,Cash
S0014498,C00183,P0166,ST011,6/20/2026,1,864,0.2,Returned,Card
S0018701,C00548,P0166,ST007,5/17/2025,8,333,0.1,completed,Mobile Money
S0016663,C00275,P0166,ST011,6/26/2026,3,1451,0.05,Completed,Bank Transfer
S0019975,C00475,P0166,ST017,6/21/2026,4,917,0.1,Pending,Card
S0016714,C00855,P0166,ST020,7/13/2026,6,416,0.15,Completed,Card
S0017416,C00290,P0166,ST010,1/2/2026,6,665,0.15,Completed,Cash
S0016750,C00340,P0166,ST007,7/24/2026,4,514,0.1,Completed,Card
S0014402,C00659,P0166,ST002,5/21/2025,1,1389,0.2,Pending,Mobile Money
S0013160,C00773,P0166,ST004,6/30/2026,7,465,0.15,Returned,Mobile Money
S0019500,C00488,P0166,ST016,7/19/2026,5,1125,0.2,Pending,Cash
S0019749,C00923,P0166,ST004,4/17/2026,9,124,0.2,completed,Cash
S0013339,C00574,P0166,ST015,5/16/2025,9,529,0.2,Cancelled,Card
S0017940,C00900,P0166,ST009,5/13/2026,7,699,0.15,Completed,Card
S0015564,C00854,P0166,ST005,11/5/2025,5,53,0,Pending,Bank Transfer
S0013037,C00505,P0166,ST020,10/17/2025,5,535,0.15,Cancelled,Card
S0019393,C00051,P0166,ST003,2/25/2025,5,1045,0.05,Completed,Cash
S0010513,C00925,P0166,ST015,7/7/2025,8,805,0,completed,Mobile Money
S0018393,C00576,P0139,ST009,1/24/2025,4,814,0.1,Returned,Cash
S0012884,C00472,P0139,ST011,3/7/2025,9,477,0.05,Completed,Mobile Money
S0013409,C00118,P0072,ST003,6/7/2025,6,965,0.05,Pending,Mobile Money
S0018837,C00400,P0139,ST020,5/16/2025,4,785,0.2,Returned,Card
S0011322,C00267,P0139,ST006,10/29/2025,8,174,0,Returned,Card
S0016841,C00001,P0139,ST003,3/28/2025,9,1359,0,Returned,Cash
S0011091,C00830,P0139,ST009,1/9/2025,10,633,0.05,Returned,Bank Transfer
S0014227,C00849,P0139,ST015,5/12/2026,6,493,0.05,Cancelled,Mobile Money
S0018032,C00796,P0139,ST005,12/17/2025,5,345,0.15,Cancelled,Cash
S0015501,C00436,P0139,ST010,4/28/2025,9,524,0.15,Cancelled,Mobile Money
S0013889,C00956,P0139,ST008,2/25/2026,8,919,0.15,Completed,Mobile Money
S0011487,C00965,P0139,ST013,3/15/2026,7,1480,0.15,Completed,Mobile Money
S0019438,C00200,P0139,ST007,1/5/2025,7,735,0.1,completed,Bank Transfer
S0014797,C00937,P0092,ST019,5/10/2025,9,180,0.2,Completed,Cash
S0012269,C00427,P0139,ST012,4/16/2025,9,292,0,Completed,Mobile Money
S0015300,C00898,P0139,ST006,9/19/2025,1,455,0.1,completed,Card
S0017547,C00236,P0139,ST020,7/20/2025,4,1139,0.05,Completed,Card
S0014540,C00244,P0139,ST005,8/15/2025,3,618,0.05,Completed,Cash
S0014653,C00273,P0139,ST012,9/13/2025,10,834,0,Completed,Bank Transfer
S0016998,C00149,P0139,ST014,5/6/2025,6,1279,0.05,Completed,Cash
S0010279,C00964,P0139,ST017,1/19/2026,1,283,0,Pending,Bank Transfer
S0020044,C00100,P0139,ST016,4/19/2026,5,499,0.1,completed,Mobile Money
S0014039,C00766,P0139,ST017,4/17/2026,5,1243,0.05,completed,Mobile Money
S0010658,C00686,P0072,ST005,4/26/2025,7,1309,0,Returned,Bank Transfer
S0011036,C00429,P0139,ST012,3/4/2026,8,657,0.15,Completed,Cash
S0015379,C00654,P0072,ST003,1/10/2026,5,795,0,Pending,Bank Transfer
S0014885,C00881,P0139,ST002,9/1/2025,7,836,0.05,completed,Mobile Money
S0015232,C00374,P0139,ST008,7/22/2025,6,196,0.05,completed,Card
S0017515,C00022,P0139,ST017,5/27/2025,4,403,0.2,completed,Bank Transfer
